Country Name,Country Code,Time,Time Code,"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Renewable electricity output (% of total electricity output) [EG.ELC.RNEW.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS]
Japan,JPN,2010,YR2010,38069.9564,10.53177716,9.036009995,4.66
Japan,JPN,2011,YR2011,38149.61847,11.4628446,9.495009896,4.82
Japan,JPN,2012,YR2012,38735.89672,11.19424738,9.827855738,4.68
Japan,JPN,2013,YR2013,39569.63695,12.20529179,9.944495272,5.05
Japan,JPN,2014,YR2014,39739.5415,14.05935936,9.564305918,5.58
Japan,JPN,2015,YR2015,40402.58189,15.98478072,9.268049646,6.16
Japan,JPN,2016,YR2016,40727.96926,..,9.166714407,6.38
Japan,JPN,2017,YR2017,41444.21614,..,9.063691208,6.92
Japan,JPN,2018,YR2018,41763.82087,..,8.76197885,7.26
Japan,JPN,2019,YR2019,41654.32831,..,8.478400575,7.76
Japan,JPN,2020,YR2020,40044.50946,..,8.03149587,8.45
Japan,JPN,2021,YR2021,41258.71137,..,..,..
Japan,JPN,2022,YR2022,41837.9104,..,..,..
Japan,JPN,2023,YR2023,..,..,..,..
Jordan,JOR,1990,YR1990,8127.626539,0.329851567,2.854116274,2.77
Jordan,JOR,1991,YR1991,7839.8734,0.214822771,2.667809302,2.88
Jordan,JOR,1992,YR1992,8500.025796,0.361827227,3.083953578,2.53
Jordan,JOR,1993,YR1993,8426.271459,0.483091787,2.994239846,2.51
Jordan,JOR,1994,YR1994,8426.701637,0.295508274,3.037352922,2.32
Jordan,JOR,1995,YR1995,8587.846661,0.338319088,3.051481597,2.21
Jordan,JOR,1996,YR1996,8480.817045,0.379663255,3.009172266,2.18
Jordan,JOR,1997,YR1997,8530.064287,0.319284802,3.03646329,2.13
Jordan,JOR,1998,YR1998,8586.142794,0.23721275,3.017090032,2.19
Jordan,JOR,1999,YR1999,8686.438445,0.240079085,2.95525448,2.18
Jordan,JOR,2000,YR2000,8866.477661,0.569491525,3.217472342,2.09
Jordan,JOR,2001,YR2001,9140.067073,0.67558617,3.147380266,2.12
Jordan,JOR,2002,YR2002,9463.036557,0.750122971,3.198445199,2.09
Jordan,JOR,2003,YR2003,9636.589205,0.625469102,3.207825182,1.98
Jordan,JOR,2004,YR2004,10204.41282,0.691424111,3.358546518,1.83
Jordan,JOR,2005,YR2005,10751.77127,0.673296043,3.498966459,1.69
Jordan,JOR,2006,YR2006,10862.4618,0.539568345,3.319371355,2.28
Jordan,JOR,2007,YR2007,11028.31219,0.569186986,3.257965566,2.32
Jordan,JOR,2008,YR2008,11540.4038,0.534759358,3.016641507,2.74
Jordan,JOR,2009,YR2009,11856.28885,0.483464126,3.047713492,2.78
Jordan,JOR,2010,YR2010,11866.88089,0.494010963,2.9138722,2.95
Jordan,JOR,2011,YR2011,11885.23873,0.450604219,2.919319042,3
Jordan,JOR,2012,YR2012,12001.99029,0.421788383,3.344947068,2.91
Jordan,JOR,2013,YR2013,11542.29255,0.370735098,3.093473085,3.12
Jordan,JOR,2014,YR2014,10605.34932,0.362239297,2.951377138,3.1
Jordan,JOR,2015,YR2015,9912.71319,0.967708005,2.66573038,3.19
Jordan,JOR,2016,YR2016,9633.1008,..,2.481771573,4.67
Jordan,JOR,2017,YR2017,9629.102997,..,2.547315661,5.26
Jordan,JOR,2018,YR2018,9584.507138,..,2.362363185,7.17
Jordan,JOR,2019,YR2019,9534.660886,..,2.163621448,8.46
Jordan,JOR,2020,YR2020,9231.035885,..,1.919172426,11.04
Jordan,JOR,2021,YR2021,9380.045255,..,..,..
Jordan,JOR,2022,YR2022,9490.666716,..,..,..
Jordan,JOR,2023,YR2023,..,..,..,..
Kazakhstan,KAZ,1990,YR1990,13475.6399,8.429943121,14.51253364,1.41
Kazakhstan,KAZ,1991,YR1991,11917.71405,8.373650912,14.97509894,1.29
Kazakhstan,KAZ,1992,YR1992,11294.73658,8.302197071,15.44134273,1.17
Kazakhstan,KAZ,1993,YR1993,10292.19832,9.850989102,13.38440816,1.34
Kazakhstan,KAZ,1994,YR1994,9126.25583,13.82441978,12.33574796,1.83
Kazakhstan,KAZ,1995,YR1995,8552.451996,12.49756229,11.07959899,1.58
Kazakhstan,KAZ,1996,YR1996,8726.538477,12.41742606,9.846745718,1.63
Kazakhstan,KAZ,1997,YR1997,9016.003247,12.49807692,8.623793359,1.67
Kazakhstan,KAZ,1998,YR1998,8998.901209,12.49567606,9.012845317,1.54
Kazakhstan,KAZ,1999,YR1999,9330.564788,12.91001726,8.215849362,1.79
Kazakhstan,KAZ,2000,YR2000,10275.76187,14.67344712,8.072763922,2.5
Kazakhstan,KAZ,2001,YR2001,11682.84179,14.21284978,7.904209994,2.41
Kazakhstan,KAZ,2002,YR2002,12827.23108,15.23773611,8.820775199,2.77
Kazakhstan,KAZ,2003,YR2003,13973.07774,13.50483826,9.802269351,2.28
Kazakhstan,KAZ,2004,YR2004,15208.44025,12.03525282,10.52619519,1.89
Kazakhstan,KAZ,2005,YR2005,16536.01541,11.57899391,11.17166937,2.09
Kazakhstan,KAZ,2006,YR2006,18112.7787,10.84053198,12.10466887,2.13
Kazakhstan,KAZ,2007,YR2007,19500.47894,10.66738035,12.81257685,1.83
Kazakhstan,KAZ,2008,YR2008,19770.21665,9.287039227,15.34125316,1.15
Kazakhstan,KAZ,2009,YR2009,19614.73532,8.739677296,13.27406094,1.31
Kazakhstan,KAZ,2010,YR2010,20751.25724,9.706458873,14.07327542,1.38
Kazakhstan,KAZ,2011,YR2011,21970.08392,9.10424318,14.82468475,1.38
Kazakhstan,KAZ,2012,YR2012,22702.57884,8.231250741,14.5663226,1.33
Kazakhstan,KAZ,2013,YR2013,23720.81607,7.505383854,15.26310479,1.16
Kazakhstan,KAZ,2014,YR2014,24355.75612,7.877755358,12.10422549,1.34
Kazakhstan,KAZ,2015,YR2015,24290.41763,8.874027877,10.89105129,1.72
Kazakhstan,KAZ,2016,YR2016,24210.86296,..,11.37883973,2.07
Kazakhstan,KAZ,2017,YR2017,24862.96612,..,11.9137581,2.01
Kazakhstan,KAZ,2018,YR2018,25544.34475,..,11.86754957,1.88
Kazakhstan,KAZ,2019,YR2019,26351.80444,..,11.05087035,1.85
Kazakhstan,KAZ,2020,YR2020,25361.50799,..,11.29774331,1.78
Kazakhstan,KAZ,2021,YR2021,26110.53004,..,..,..
Kazakhstan,KAZ,2022,YR2022,26093.29458,..,..,..
Kazakhstan,KAZ,2023,YR2023,..,..,..,..
Kenya,KEN,1990,YR1990,3655.362057,92.85935085,0.270655694,77.23
Kenya,KEN,1991,YR1991,3590.744754,95.34071054,0.251594652,78.56
Kenya,KEN,1992,YR1992,3455.491337,95.71303587,0.246952807,79.18
Kenya,KEN,1993,YR1993,3367.167823,96.37721239,0.235953848,79.96
Kenya,KEN,1994,YR1994,3357.710461,94.26386233,0.233682552,80.24
Kenya,KEN,1995,YR1995,3408.542222,89.83133708,0.24447932,79.13
Kenya,KEN,1996,YR1996,3455.100674,90.50292398,0.260655736,78.31
Kenya,KEN,1997,YR1997,3379.896493,83.43353373,0.239660722,79.22
Kenya,KEN,1998,YR1998,3398.472045,81.98354266,0.254353747,79.07
Kenya,KEN,1999,YR1999,3380.77644,66.38067284,0.257382506,78.87
Kenya,KEN,2000,YR2000,3303.326445,46.9795307,0.279732601,78.15
Kenya,KEN,2001,YR2001,3325.911902,66.59282233,0.247786636,79.63
Kenya,KEN,2002,YR2002,3244.176334,78.0167778,0.233826766,80.14
Kenya,KEN,2003,YR2003,3241.674665,83.61411953,0.202475058,82.87
Kenya,KEN,2004,YR2004,3306.789954,74.98603092,0.220244198,81.67
Kenya,KEN,2005,YR2005,3399.403994,71.66236003,0.242937186,80.69
Kenya,KEN,2006,YR2006,3513.348269,70.34087289,0.264463997,79.26
Kenya,KEN,2007,YR2007,3644.334913,71.60055564,0.259456679,79.78
Kenya,KEN,2008,YR2008,3545.593502,63.13069909,0.265693416,79.87
Kenya,KEN,2009,YR2009,3555.988259,55.29151292,0.307805553,77.61
Kenya,KEN,2010,YR2010,3735.792926,69.06951582,0.323340092,76.11
Kenya,KEN,2011,YR2011,3824.197467,66.87298517,0.327520883,76.79
Kenya,KEN,2012,YR2012,3899.167071,74.77653973,0.296879605,78.25
Kenya,KEN,2013,YR2013,3950.881432,69.28796755,0.321208738,76.55
Kenya,KEN,2014,YR2014,4055.113188,81.48628213,0.364375326,74.31
Kenya,KEN,2015,YR2015,4163.924747,87.51424723,0.386120074,71.96
Kenya,KEN,2016,YR2016,4244.857626,..,0.403178475,71.07
Kenya,KEN,2017,YR2017,4312.908917,..,0.41058151,71.03
Kenya,KEN,2018,YR2018,4464.813211,..,0.385437968,71.63
Kenya,KEN,2019,YR2019,4601.211373,..,0.382362033,71.42
Kenya,KEN,2020,YR2020,4497.362975,..,0.374079219,72.5
Kenya,KEN,2021,YR2021,4745.637033,..,..,..
Kenya,KEN,2022,YR2022,4881.531729,..,..,..
Kenya,KEN,2023,YR2023,..,..,..,..
Kiribati,KIR,1990,YR1990,2045.272278,0,0.319471807,64.04
Kiribati,KIR,1991,YR1991,2005.547886,0,0.322403801,63.55
Kiribati,KIR,1992,YR1992,1989.66423,0,0.323487503,63.21
Kiribati,KIR,1993,YR1993,1976.718948,0,0.366656973,59.26
Kiribati,KIR,1994,YR1994,1981.464029,0,0.340127579,59.87
Kiribati,KIR,1995,YR1995,1951.868888,0,0.369411274,59.12
Kiribati,KIR,1996,YR1996,1952.576612,0,0.417712961,55.34
Kiribati,KIR,1997,YR1997,1950.3656,0,0.390235802,57.49
Kiribati,KIR,1998,YR1998,2042.000017,0,0.36594604,59.09
Kiribati,KIR,1999,YR1999,1976.402689,0,0.367743931,59.81
Kiribati,KIR,2000,YR2000,2063.591772,0,0.399657758,54.73
Kiribati,KIR,2001,YR2001,1994.952068,0,0.38329412,56.39
Kiribati,KIR,2002,YR2002,2028.62936,0,0.472943723,53.05
Kiribati,KIR,2003,YR2003,2027.593425,0,0.493096647,50.52
Kiribati,KIR,2004,YR2004,1954.716898,0,0.527934819,50.55
Kiribati,KIR,2005,YR2005,2010.963656,0,0.629558698,48.51
Kiribati,KIR,2006,YR2006,1971.432963,0,0.68243358,48.12
Kiribati,KIR,2007,YR2007,1973.783968,0,0.570599424,48.42
Kiribati,KIR,2008,YR2008,1895.922652,0,0.615585865,49.74
Kiribati,KIR,2009,YR2009,1874.541914,0,0.552851051,50.82
Kiribati,KIR,2010,YR2010,1819.232885,0,0.502801056,50.24
Kiribati,KIR,2011,YR2011,1819.688128,0,0.493305786,50.57
Kiribati,KIR,2012,YR2012,1883.206083,0,0.516941712,48.76
Kiribati,KIR,2013,YR2013,1932.268831,0,0.563052131,46.15
Kiribati,KIR,2014,YR2014,1883.263201,0,0.522676871,48
Kiribati,KIR,2015,YR2015,2038.521776,7.272727273,0.520105906,47.33
Kiribati,KIR,2016,YR2016,1997.857485,..,0.478428527,48.09
Kiribati,KIR,2017,YR2017,1970.825881,..,0.604011233,42.66
Kiribati,KIR,2018,YR2018,2039.42984,..,0.598719134,42.52
Kiribati,KIR,2019,YR2019,1963.534884,..,0.592397035,42.59
Kiribati,KIR,2020,YR2020,1897.061922,..,0.449933973,42.75
Kiribati,KIR,2021,YR2021,2007.987038,..,..,42.8
Kiribati,KIR,2022,YR2022,2002.718218,..,..,..
Kiribati,KIR,2023,YR2023,..,..,..,..
"Korea, Dem. People's Rep.",PRK,1990,YR1990,..,56.31768953,5.736069044,7.19
"Korea, Dem. People's Rep.",PRK,1991,YR1991,..,57.03422053,5.348488937,7.53
"Korea, Dem. People's Rep.",PRK,1992,YR1992,..,57.48987854,4.650752885,7.74
"Korea, Dem. People's Rep.",PRK,1993,YR1993,..,60.18099548,4.198742875,8
"Korea, Dem. People's Rep.",PRK,1994,YR1994,..,59.74025974,3.782481291,8.99
"Korea, Dem. People's Rep.",PRK,1995,YR1995,..,61.73913043,3.495216733,9.6
"Korea, Dem. People's Rep.",PRK,1996,YR1996,..,58.68544601,3.036147805,10.2
"Korea, Dem. People's Rep.",PRK,1997,YR1997,..,55.44041451,2.892925962,9.64
"Korea, Dem. People's Rep.",PRK,1998,YR1998,..,60,2.645915702,9.89
"Korea, Dem. People's Rep.",PRK,1999,YR1999,..,55.37634409,2.87079686,9.38
"Korea, Dem. People's Rep.",PRK,2000,YR2000,..,52.57731959,3.07368163,8.72
"Korea, Dem. People's Rep.",PRK,2001,YR2001,..,52.47524752,3.163637657,8.62
"Korea, Dem. People's Rep.",PRK,2002,YR2002,..,53.70145631,3.011962183,9.02
"Korea, Dem. People's Rep.",PRK,2003,YR2003,..,55.81483951,3.058577755,9.26
"Korea, Dem. People's Rep.",PRK,2004,YR2004,..,56.88799891,3.103424662,9.37
"Korea, Dem. People's Rep.",PRK,2005,YR2005,..,57.31494413,3.223030497,9.23
"Korea, Dem. People's Rep.",PRK,2006,YR2006,..,56.25139291,3.257050604,8.96
"Korea, Dem. People's Rep.",PRK,2007,YR2007,..,61.70143567,2.694713273,10.9
"Korea, Dem. People's Rep.",PRK,2008,YR2008,..,60.62486533,2.976474727,10.2
"Korea, Dem. People's Rep.",PRK,2009,YR2009,..,59.16599612,2.247905123,12.42
"Korea, Dem. People's Rep.",PRK,2010,YR2010,..,61.85376662,2.093854378,13.61
"Korea, Dem. People's Rep.",PRK,2011,YR2011,..,68.65702694,1.496901866,18.27
"Korea, Dem. People's Rep.",PRK,2012,YR2012,..,70.18091079,1.546277549,17.83
"Korea, Dem. People's Rep.",PRK,2013,YR2013,..,75.82369627,1.105083594,24.05
"Korea, Dem. People's Rep.",PRK,2014,YR2014,..,72.58920096,1.24266247,21.23
"Korea, Dem. People's Rep.",PRK,2015,YR2015,..,72.79609813,0.993803353,23.31
"Korea, Dem. People's Rep.",PRK,2016,YR2016,..,..,1.107842889,23.27
"Korea, Dem. People's Rep.",PRK,2017,YR2017,..,..,2.127501061,11.98
"Korea, Dem. People's Rep.",PRK,2018,YR2018,..,..,1.954950024,13.19
"Korea, Dem. People's Rep.",PRK,2019,YR2019,..,..,2.156763691,11.31
"Korea, Dem. People's Rep.",PRK,2020,YR2020,..,..,2.027148619,12.7
"Korea, Dem. People's Rep.",PRK,2021,YR2021,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2022,YR2022,..,..,..,..
"Korea, Dem. People's Rep.",PRK,2023,YR2023,..,..,..,..
"Korea, Rep.",KOR,1990,YR1990,12656.39564,6.037714362,5.777465417,1.63
"Korea, Rep.",KOR,1991,YR1991,13882.42055,3.078892764,6.346881437,0.96
"Korea, Rep.",KOR,1992,YR1992,14590.53252,2.491077457,6.790028299,0.75
"Korea, Rep.",KOR,1993,YR1993,15436.38735,2.957318139,7.412765189,0.73
"Korea, Rep.",KOR,1994,YR1994,16698.27561,1.452115427,7.936041185,0.44
"Korea, Rep.",KOR,1995,YR1995,18120.4933,1.662811432,8.546915861,0.44
"Korea, Rep.",KOR,1996,YR1996,19364.94073,1.396806594,9.005890673,0.61
"Korea, Rep.",KOR,1997,YR1997,20367.97296,1.303384748,9.392904753,0.68
"Korea, Rep.",KOR,1998,YR1998,19184.22311,2.010006063,7.919526779,0.95
"Korea, Rep.",KOR,1999,YR1999,21232.60906,1.806906739,8.620916931,0.79
"Korea, Rep.",KOR,2000,YR2000,22963.63778,1.424828265,9.514045353,0.7
"Korea, Rep.",KOR,2001,YR2001,23893.89622,1.377382843,9.640540826,0.69
"Korea, Rep.",KOR,2002,YR2002,25591.3982,1.041224485,9.675782441,0.7
"Korea, Rep.",KOR,2003,YR2003,26260.36754,1.492754763,9.686601174,0.85
"Korea, Rep.",KOR,2004,YR2004,27515.95085,1.26318833,10.10574342,0.77
"Korea, Rep.",KOR,2005,YR2005,28640.70528,1.044669145,9.982494185,0.87
"Korea, Rep.",KOR,2006,YR2006,29990.521,0.99883163,10.07162061,0.95
"Korea, Rep.",KOR,2007,YR2007,31569.93015,1.069956915,10.34626459,1.03
"Korea, Rep.",KOR,2008,YR2008,32275.12418,0.985727672,10.49694353,1.06
"Korea, Rep.",KOR,2009,YR2009,32363.96758,1.037690734,10.68064538,1.21
"Korea, Rep.",KOR,2010,YR2010,34394.48935,1.245374639,11.60782984,1.32
"Korea, Rep.",KOR,2011,YR2011,35388.97574,1.438122653,11.98480362,1.35
"Korea, Rep.",KOR,2012,YR2012,36049.19229,1.335945078,11.95852705,1.61
"Korea, Rep.",KOR,2013,YR2013,37021.13293,1.632858702,11.89003693,1.92
"Korea, Rep.",KOR,2014,YR2014,37967.47436,1.566868059,11.58871562,2.87
"Korea, Rep.",KOR,2015,YR2015,38828.73971,1.894666312,11.91468649,2.74
"Korea, Rep.",KOR,2016,YR2016,39814.6576,..,12.0162046,2.56
"Korea, Rep.",KOR,2017,YR2017,40957.4167,..,12.19149342,2.84
"Korea, Rep.",KOR,2018,YR2018,41965.88914,..,12.21645617,3.18
"Korea, Rep.",KOR,2019,YR2019,42758.58895,..,11.82528359,3.23
"Korea, Rep.",KOR,2020,YR2020,42396.76054,..,10.99002958,3.63
"Korea, Rep.",KOR,2021,YR2021,44299.90863,..,..,..
"Korea, Rep.",KOR,2022,YR2022,45560.12352,..,..,..
"Korea, Rep.",KOR,2023,YR2023,..,..,..,..
Kosovo,XKX,1990,YR1990,..,0,..,..
Kosovo,XKX,1991,YR1991,..,0,..,..
Kosovo,XKX,1992,YR1992,..,0,..,..
Kosovo,XKX,1993,YR1993,..,0,..,..
Kosovo,XKX,1994,YR1994,..,0,..,..
Kosovo,XKX,1995,YR1995,..,0,..,..
Kosovo,XKX,1996,YR1996,..,0,..,..
Kosovo,XKX,1997,YR1997,..,0,..,..
Kosovo,XKX,1998,YR1998,..,0,..,..
Kosovo,XKX,1999,YR1999,..,0,..,..
Kosovo,XKX,2000,YR2000,..,1.75853906,..,..
Kosovo,XKX,2001,YR2001,..,1.390374332,..,..
Kosovo,XKX,2002,YR2002,..,1.399730821,..,..
Kosovo,XKX,2003,YR2003,..,1.432506887,..,..
Kosovo,XKX,2004,YR2004,..,2.768250857,..,..
Kosovo,XKX,2005,YR2005,..,2.512337371,..,..
Kosovo,XKX,2006,YR2006,..,2.277852954,..,..
Kosovo,XKX,2007,YR2007,..,1.944157187,..,..
Kosovo,XKX,2008,YR2008,7032.46836,1.472297559,..,..
Kosovo,XKX,2009,YR2009,7327.453863,2.411575563,..,..
Kosovo,XKX,2010,YR2010,7627.908623,3.037925697,..,..
Kosovo,XKX,2011,YR2011,8040.606225,1.810032753,..,..
Kosovo,XKX,2012,YR2012,8105.387528,1.615345785,..,..
Kosovo,XKX,2013,YR2013,8486.569931,2.191570881,..,..
Kosovo,XKX,2014,YR2014,8796.63413,2.777777778,..,..
Kosovo,XKX,2015,YR2015,9445.106933,2.287955548,..,..
Kosovo,XKX,2016,YR2016,10031.04743,..,..,..
Kosovo,XKX,2017,YR2017,10436.16885,..,..,..
Kosovo,XKX,2018,YR2018,10755.16754,..,..,..
Kosovo,XKX,2019,YR2019,11318.45901,..,..,..
Kosovo,XKX,2020,YR2020,10706.51092,..,..,..
Kosovo,XKX,2021,YR2021,11884.18137,..,..,..
Kosovo,XKX,2022,YR2022,12675.06793,..,..,..
Kosovo,XKX,2023,YR2023,..,..,..,..
Kuwait,KWT,1990,YR1990,..,0,17.39073327,0.17
Kuwait,KWT,1991,YR1991,..,0,5.840530049,0.35
Kuwait,KWT,1992,YR1992,41446.96375,0,14.22024604,0.17
Kuwait,KWT,1993,YR1993,54426.32614,0,18.59081,0.06
Kuwait,KWT,1994,YR1994,59468.75149,0,22.34566201,0.04
Kuwait,KWT,1995,YR1995,61826.11827,0,21.89960017,0.12
Kuwait,KWT,1996,YR1996,60443.91815,0,20.9171746,0.07
Kuwait,KWT,1997,YR1997,59894.1514,0,21.17920961,0
Kuwait,KWT,1998,YR1998,60105.80593,0,23.15613143,0
Kuwait,KWT,1999,YR1999,57210.53649,0,24.36398326,0
Kuwait,KWT,2000,YR2000,58117.18058,0,25.75749354,0
Kuwait,KWT,2001,YR2001,56580.98937,0,26.7055251,0
Kuwait,KWT,2002,YR2002,56701.05941,0,27.15374501,0
Kuwait,KWT,2003,YR2003,64811.18196,0,27.65683277,0
Kuwait,KWT,2004,YR2004,69723.61729,0,28.75242456,0
Kuwait,KWT,2005,YR2005,74294.34666,0,31.27431609,0
Kuwait,KWT,2006,YR2006,75551.11092,0,30.64979443,0
Kuwait,KWT,2007,YR2007,75498.23036,0,28.16354439,0
Kuwait,KWT,2008,YR2008,73162.90044,0,28.61150615,0
Kuwait,KWT,2009,YR2009,64468.79344,0,27.7777897,0
Kuwait,KWT,2010,YR2010,59780.02985,0,27.42637996,0
Kuwait,KWT,2011,YR2011,61356.9356,0,26.49355483,0
Kuwait,KWT,2012,YR2012,60588.15596,0,25.1324211,0
Kuwait,KWT,2013,YR2013,57051.7438,0,23.95814308,0
Kuwait,KWT,2014,YR2014,55583.56167,0,22.74999043,0
Kuwait,KWT,2015,YR2015,53808.12576,0,22.77502,0.01
Kuwait,KWT,2016,YR2016,53476.12104,..,22.57269795,0.01
Kuwait,KWT,2017,YR2017,50007.29954,..,21.91040082,0.02
Kuwait,KWT,2018,YR2018,48943.00622,..,21.46122994,0.03
Kuwait,KWT,2019,YR2019,47314.79684,..,21.13521425,0.06
Kuwait,KWT,2020,YR2020,43922.63021,..,21.16961025,0.1
Kuwait,KWT,2021,YR2021,45579.68931,..,..,..
Kuwait,KWT,2022,YR2022,49400.35446,..,..,..
Kuwait,KWT,2023,YR2023,..,..,..,..
Kyrgyz Republic,KGZ,1990,YR1990,5158.317569,63.47571828,5.183617234,7.93
Kyrgyz Republic,KGZ,1991,YR1991,4671.52285,63.9740491,4.575432386,9.02
Kyrgyz Republic,KGZ,1992,YR1992,3978.909914,66.71984916,3.048257076,12.99
Kyrgyz Republic,KGZ,1993,YR1993,3362.829,79.32419453,2.231872828,16.2
Kyrgyz Republic,KGZ,1994,YR1994,2688.351778,89.58508443,1.449469558,26.51
Kyrgyz Republic,KGZ,1995,YR1995,2517.28445,77.82989149,1.007433558,34.97
Kyrgyz Republic,KGZ,1996,YR1996,2656.01772,77.91340835,1.244620171,29.49
Kyrgyz Republic,KGZ,1997,YR1997,2877.098569,76.54182709,1.209330551,28.75
Kyrgyz Republic,KGZ,1998,YR1998,2893.417535,79.83139301,1.262801426,25.07
Kyrgyz Republic,KGZ,1999,YR1999,2954.954122,85.90024761,0.988492687,34.54
Kyrgyz Republic,KGZ,2000,YR2000,3078.909252,85.89511754,0.94792177,35.16
Kyrgyz Republic,KGZ,2001,YR2001,3212.133547,85.90766079,0.801217367,36
Kyrgyz Republic,KGZ,2002,YR2002,3182.232895,85.90840463,0.994870459,28.3
Kyrgyz Republic,KGZ,2003,YR2003,3370.430199,85.906854,1.106358932,30.51
Kyrgyz Republic,KGZ,2004,YR2004,3563.875363,85.8794003,1.088780927,27.71
Kyrgyz Republic,KGZ,2005,YR2005,3517.720509,85.8773756,1.027970403,28.03
Kyrgyz Republic,KGZ,2006,YR2006,3588.089918,85.8775735,1.027575502,27.76
Kyrgyz Republic,KGZ,2007,YR2007,3857.653909,85.87997303,1.228665249,24.49
Kyrgyz Republic,KGZ,2008,YR2008,4142.211454,85.87666469,1.399120086,22.04
Kyrgyz Republic,KGZ,2009,YR2009,4210.626347,92.18623116,1.251017034,24.73
Kyrgyz Republic,KGZ,2010,YR2010,4141.077206,91.80165289,1.173736669,25.59
Kyrgyz Republic,KGZ,2011,YR2011,4334.660789,93.27747724,1.394552642,25.95
Kyrgyz Republic,KGZ,2012,YR2012,4259.318204,93.47969409,1.809459267,22.45
Kyrgyz Republic,KGZ,2013,YR2013,4631.403267,93.47655414,1.653087629,24.81
Kyrgyz Republic,KGZ,2014,YR2014,4722.086002,91.2572056,1.68768743,26.6
Kyrgyz Republic,KGZ,2015,YR2015,4805.141092,85.18802763,1.723480334,23.51
Kyrgyz Republic,KGZ,2016,YR2016,4912.382484,..,1.59151246,22.16
Kyrgyz Republic,KGZ,2017,YR2017,5046.691535,..,1.522861476,24.73
Kyrgyz Republic,KGZ,2018,YR2018,5133.151914,..,1.788258367,23.39
Kyrgyz Republic,KGZ,2019,YR2019,5258.366696,..,1.551593817,28.31
Kyrgyz Republic,KGZ,2020,YR2020,4790.658805,..,1.37997538,30.04
Kyrgyz Republic,KGZ,2021,YR2021,4910.086204,..,..,..
Kyrgyz Republic,KGZ,2022,YR2022,5070.150236,..,..,..
Kyrgyz Republic,KGZ,2023,YR2023,..,..,..,..
Lao PDR,LAO,1990,YR1990,1939.086239,94.87756994,0.118893679,88.4
Lao PDR,LAO,1991,YR1991,1966.43868,94.88011913,0.123035456,88.03
Lao PDR,LAO,1992,YR1992,2019.391345,94.58991696,0.13057645,86.98
Lao PDR,LAO,1993,YR1993,2082.097554,95.53415504,0.130251662,86.72
Lao PDR,LAO,1994,YR1994,2194.526868,96.53658677,0.132763536,86.29
Lao PDR,LAO,1995,YR1995,2291.874436,96.18790744,0.136978443,85.63
Lao PDR,LAO,1996,YR1996,2394.068351,96.66882754,0.154931537,84.92
Lao PDR,LAO,1997,YR1997,2505.624175,96.59200462,0.160443275,84.57
Lao PDR,LAO,1998,YR1998,2557.183955,92.45806782,0.162452982,86.56
Lao PDR,LAO,1999,YR1999,2696.163939,91.47560342,0.164437887,86.62
Lao PDR,LAO,2000,YR2000,2804.818277,90.90883803,0.166285112,81.54
Lao PDR,LAO,2001,YR2001,2918.387322,90.75504913,0.180772276,81.09
Lao PDR,LAO,2002,YR2002,3043.482844,90.5991808,0.197192309,80.19
Lao PDR,LAO,2003,YR2003,3181.054976,90.90390161,0.202395297,78.74
Lao PDR,LAO,2004,YR2004,3336.899783,100,0.209981785,73.98
Lao PDR,LAO,2005,YR2005,3522.2879,100,0.2148106,73.93
Lao PDR,LAO,2006,YR2006,3765.648668,100,0.276259028,69.81
Lao PDR,LAO,2007,YR2007,3988.169721,100,0.287071693,70.67
Lao PDR,LAO,2008,YR2008,4234.00189,100,0.333808083,69.27
Lao PDR,LAO,2009,YR2009,4482.899762,100,0.407307947,66.45
Lao PDR,LAO,2010,YR2010,4793.223985,100,0.454991272,64.85
Lao PDR,LAO,2011,YR2011,5103.54896,100,0.474258871,63.63
Lao PDR,LAO,2012,YR2012,5434.834686,100,0.502688436,62.36
Lao PDR,LAO,2013,YR2013,5789.2754,99.96518734,0.630353375,58.57
Lao PDR,LAO,2014,YR2014,6145.497218,99.96674873,0.649260983,58.25
Lao PDR,LAO,2015,YR2015,6499.072932,86.36999958,1.307698847,53.27
Lao PDR,LAO,2016,YR2016,6850.580907,..,2.278533289,51.7
Lao PDR,LAO,2017,YR2017,7211.259089,..,2.72288168,50.58
Lao PDR,LAO,2018,YR2018,7546.334254,..,2.767597944,50.21
Lao PDR,LAO,2019,YR2019,7840.071383,..,2.658175141,48.72
Lao PDR,LAO,2020,YR2020,7763.948881,..,2.620283441,49.91
Lao PDR,LAO,2021,YR2021,7846.975023,..,..,50.01
Lao PDR,LAO,2022,YR2022,7947.658797,..,..,..
Lao PDR,LAO,2023,YR2023,..,..,..,..
Latvia,LVA,1990,YR1990,..,67.62936221,7.050820626,17.57
Latvia,LVA,1991,YR1991,..,58.02622254,6.489709237,18.68
Latvia,LVA,1992,YR1992,..,65.75378195,5.345445004,21.59
Latvia,LVA,1993,YR1993,..,73.29255861,4.586804458,25.38
Latvia,LVA,1994,YR1994,..,74.43693694,4.055750251,28.34
Latvia,LVA,1995,YR1995,9599.165816,73.81251571,3.620369118,32.43
Latvia,LVA,1996,YR1996,9959.141587,59.53294946,3.666498184,32.03
